source_object_type	source_object	source_field	target_object_type	target_object	target_field	relationship	line_no	line_relation_seq	line_content	confidence
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:2	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	249	4	                ELSE ROUND(COALESCE(c.CHARGE_AMT, 0) * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	INTERFACE.SEC_CHARGE_DEAL		SELECT_TABLE	252	0	    FROM INTERFACE.SEC_CHARGE_DEAL c	REGEX
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		SESSION_TABLE	SESSION.TMP_FX_RATE		SELECT_TABLE	253	0	    LEFT JOIN SESSION.TMP_FX_RATE fx	REGEX
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CHARGE_CCY	TABLE	INTERFACE.SEC_CHARGE_DEAL	CHARGE_CCY	JOIN_ON	254	0	           ON c.CHARGE_CCY = fx.FROM_CCY	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	FROM_CCY	SESSION_TABLE	SESSION.TMP_FX_RATE	FROM_CCY	JOIN_ON	254	1	           ON c.CHARGE_CCY = fx.FROM_CCY	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	TO_CCY	SESSION_TABLE	SESSION.TMP_FX_RATE	TO_CCY	JOIN_ON	255	0	          AND fx.TO_CCY    = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_reporting_ccy	TABLE	INTERFACE.SEC_CHARGE_DEAL	l_reporting_ccy	JOIN_ON	255	1	          AND fx.TO_CCY    = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	RATE_DATE	SESSION_TABLE	SESSION.TMP_FX_RATE	RATE_DATE	JOIN_ON	256	0	          AND fx.RATE_DATE = l_report_date	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_report_date	TABLE	INTERFACE.SEC_CHARGE_DEAL	l_report_date	JOIN_ON	256	1	          AND fx.RATE_DATE = l_report_date	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CHARGE_TYPE	TABLE	INTERFACE.SEC_CHARGE_DEAL	CHARGE_TYPE	WHERE	257	0	    WHERE c.CHARGE_TYPE IN ('BROKER', 'TXN', 'COMM')	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:'BROKER'	TABLE	INTERFACE.SEC_CHARGE_DEAL	CHARGE_TYPE	WHERE	257	1	    WHERE c.CHARGE_TYPE IN ('BROKER', 'TXN', 'COMM')	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:'TXN'	TABLE	INTERFACE.SEC_CHARGE_DEAL	CHARGE_TYPE	WHERE	257	2	    WHERE c.CHARGE_TYPE IN ('BROKER', 'TXN', 'COMM')	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:'COMM'	TABLE	INTERFACE.SEC_CHARGE_DEAL	CHARGE_TYPE	WHERE	257	3	    WHERE c.CHARGE_TYPE IN ('BROKER', 'TXN', 'COMM')	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL		INSERT_TABLE	263	0	    INSERT INTO RPT.RPT_LOAN_RISK_DTL	REGEX
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	BATCH_ID	INSERT_TARGET_COL	265	0	        BATCH_ID,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	REPORT_DATE	INSERT_TARGET_COL	266	0	        REPORT_DATE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	CUST_NUM	INSERT_TARGET_COL	267	0	        CUST_NUM,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	ACCT_NUM	INSERT_TARGET_COL	268	0	        ACCT_NUM,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_NUM	INSERT_TARGET_COL	269	0	        DEAL_NUM,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_SUB_NUM	INSERT_TARGET_COL	270	0	        DEAL_SUB_NUM,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_TYPE	INSERT_TARGET_COL	271	0	        DEAL_TYPE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	COUNTRY_CODE	INSERT_TARGET_COL	272	0	        COUNTRY_CODE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	SOURCE_SYSTEM_ID	INSERT_TARGET_COL	273	0	        SOURCE_SYSTEM_ID,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	LOAN_CCY	INSERT_TARGET_COL	274	0	        LOAN_CCY,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL	INSERT_TARGET_COL	275	0	        CURR_BAL,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_TARGET_COL	276	0	        CURR_BAL_RPT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT	INSERT_TARGET_COL	277	0	        BREAK_INT_AMT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_TARGET_COL	278	0	        BREAK_INT_AMT_RPT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_IND	INSERT_TARGET_COL	279	0	        GUARANTEE_IND,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_TYPE	INSERT_TARGET_COL	280	0	        GUARANTEE_TYPE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_VALUE	INSERT_TARGET_COL	281	0	        GUARANTEE_VALUE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_VALUE_RPT	INSERT_TARGET_COL	282	0	        GUARANTEE_VALUE_RPT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	RISK_RATING	INSERT_TARGET_COL	283	0	        RISK_RATING,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	PD	INSERT_TARGET_COL	284	0	        PD,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	LGD	INSERT_TARGET_COL	285	0	        LGD,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS	INSERT_TARGET_COL	286	0	        EXPECTED_LOSS,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS_RPT	INSERT_TARGET_COL	287	0	        EXPECTED_LOSS_RPT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	CHARGE_AMT	INSERT_TARGET_COL	288	0	        CHARGE_AMT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	CHARGE_AMT_RPT	INSERT_TARGET_COL	289	0	        CHARGE_AMT_RPT,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	MATURITY_DATE	INSERT_TARGET_COL	290	0	        MATURITY_DATE,	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL		TABLE	RPT.RPT_LOAN_RISK_DTL	LOAD_TS	INSERT_TARGET_COL	291	0	        LOAD_TS	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_batch_id	SESSION_TABLE	SESSION.TMP_LOAN_BASE	l_batch_id	SELECT_FIELD	294	0	          l_batch_id	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_batch_id	TABLE	RPT.RPT_LOAN_RISK_DTL	BATCH_ID	INSERT_SELECT_MAP	294	1	          l_batch_id	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_report_date	SESSION_TABLE	SESSION.TMP_LOAN_BASE	l_report_date	SELECT_FIELD	295	0	        , l_report_date	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_report_date	TABLE	RPT.RPT_LOAN_RISK_DTL	REPORT_DATE	INSERT_SELECT_MAP	295	1	        , l_report_date	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CUST_NUM	SESSION_TABLE	SESSION.TMP_LOAN_BASE	CUST_NUM	SELECT_FIELD	296	0	        , b.CUST_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CUST_NUM	TABLE	RPT.RPT_LOAN_RISK_DTL	CUST_NUM	INSERT_SELECT_MAP	296	1	        , b.CUST_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ACCT_NUM	SESSION_TABLE	SESSION.TMP_LOAN_BASE	ACCT_NUM	SELECT_FIELD	297	0	        , b.ACCT_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ACCT_NUM	TABLE	RPT.RPT_LOAN_RISK_DTL	ACCT_NUM	INSERT_SELECT_MAP	297	1	        , b.ACCT_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_NUM	SESSION_TABLE	SESSION.TMP_LOAN_BASE	DEAL_NUM	SELECT_FIELD	298	0	        , b.DEAL_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_NUM	TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_NUM	INSERT_SELECT_MAP	298	1	        , b.DEAL_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_SUB_NUM	SESSION_TABLE	SESSION.TMP_LOAN_BASE	DEAL_SUB_NUM	SELECT_FIELD	299	0	        , b.DEAL_SUB_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_SUB_NUM	TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_SUB_NUM	INSERT_SELECT_MAP	299	1	        , b.DEAL_SUB_NUM	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_TYPE	SESSION_TABLE	SESSION.TMP_LOAN_BASE	DEAL_TYPE	SELECT_FIELD	300	0	        , b.DEAL_TYPE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	DEAL_TYPE	TABLE	RPT.RPT_LOAN_RISK_DTL	DEAL_TYPE	INSERT_SELECT_MAP	300	1	        , b.DEAL_TYPE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COUNTRY_CODE	SESSION_TABLE	SESSION.TMP_LOAN_BASE	COUNTRY_CODE	SELECT_FIELD	301	0	        , b.COUNTRY_CODE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COUNTRY_CODE	TABLE	RPT.RPT_LOAN_RISK_DTL	COUNTRY_CODE	INSERT_SELECT_MAP	301	1	        , b.COUNTRY_CODE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	SOURCE_SYSTEM_ID	SESSION_TABLE	SESSION.TMP_LOAN_BASE	SOURCE_SYSTEM_ID	SELECT_FIELD	302	0	        , b.SOURCE_SYSTEM_ID	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	SOURCE_SYSTEM_ID	TABLE	RPT.RPT_LOAN_RISK_DTL	SOURCE_SYSTEM_ID	INSERT_SELECT_MAP	302	1	        , b.SOURCE_SYSTEM_ID	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	LOAN_CCY	SESSION_TABLE	SESSION.TMP_LOAN_BASE	LOAN_CCY	SELECT_FIELD	303	0	        , b.LOAN_CCY	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	LOAN_CCY	TABLE	RPT.RPT_LOAN_RISK_DTL	LOAN_CCY	INSERT_SELECT_MAP	303	1	        , b.LOAN_CCY	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	SESSION_TABLE	SESSION.TMP_LOAN_BASE	CURR_BAL	SELECT_FIELD	304	0	        , b.CURR_BAL	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL	INSERT_SELECT_MAP	304	1	        , b.CURR_BAL	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	LOAN_CCY	SESSION_TABLE	SESSION.TMP_LOAN_BASE	LOAN_CCY	SELECT_EXPR	306	0	              WHEN b.LOAN_CCY = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_reporting_ccy	SESSION_TABLE	SESSION.TMP_LOAN_BASE	l_reporting_ccy	SELECT_EXPR	306	1	              WHEN b.LOAN_CCY = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	SESSION_TABLE	SESSION.TMP_LOAN_BASE	CURR_BAL	SELECT_EXPR	307	0	                   THEN b.CURR_BAL	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_SELECT_MAP	307	1	                   THEN b.CURR_BAL	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	SESSION_TABLE	SESSION.TMP_LOAN_BASE	CURR_BAL	SELECT_EXPR	308	0	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	EXCH_RATE	SESSION_TABLE	SESSION.TMP_FX_RATE	EXCH_RATE	SELECT_EXPR	308	1	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:1	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	308	2	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:2	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	308	3	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CURR_BAL	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_SELECT_MAP	308	4	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	EXCH_RATE	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_SELECT_MAP	308	5	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:1	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_SELECT_MAP	308	6	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:2	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	INSERT_SELECT_MAP	308	7	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ROUND	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	FUNCTION_EXPR_MAP	308	8	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	CHARGE_AMT	FUNCTION_EXPR_MAP	308	9	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	CHARGE_AMT_RPT	FUNCTION_EXPR_MAP	308	10	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ROUND	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	FUNCTION_EXPR_MAP	308	11	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ROUND	TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS	FUNCTION_EXPR_MAP	308	12	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	ROUND	TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS_RPT	FUNCTION_EXPR_MAP	308	13	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	FUNCTION_EXPR_MAP	308	14	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	CURR_BAL_RPT	FUNCTION_EXPR_MAP	308	15	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS	FUNCTION_EXPR_MAP	308	16	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	COALESCE	TABLE	RPT.RPT_LOAN_RISK_DTL	EXPECTED_LOSS_RPT	FUNCTION_EXPR_MAP	308	17	              ELSE ROUND(b.CURR_BAL * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	SESSION_TABLE	SESSION.TMP_LOAN_BASE	BREAK_INT_AMT	SELECT_FIELD	310	0	        , b.BREAK_INT_AMT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT	INSERT_SELECT_MAP	310	1	        , b.BREAK_INT_AMT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	LOAN_CCY	SESSION_TABLE	SESSION.TMP_LOAN_BASE	LOAN_CCY	SELECT_EXPR	312	0	              WHEN b.LOAN_CCY = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	l_reporting_ccy	SESSION_TABLE	SESSION.TMP_LOAN_BASE	l_reporting_ccy	SELECT_EXPR	312	1	              WHEN b.LOAN_CCY = l_reporting_ccy	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	SESSION_TABLE	SESSION.TMP_LOAN_BASE	BREAK_INT_AMT	SELECT_EXPR	313	0	                   THEN b.BREAK_INT_AMT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_SELECT_MAP	313	1	                   THEN b.BREAK_INT_AMT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	SESSION_TABLE	SESSION.TMP_LOAN_BASE	BREAK_INT_AMT	SELECT_EXPR	314	0	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	EXCH_RATE	SESSION_TABLE	SESSION.TMP_FX_RATE	EXCH_RATE	SELECT_EXPR	314	1	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:1	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	314	2	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:2	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	314	3	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	BREAK_INT_AMT	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_SELECT_MAP	314	4	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	EXCH_RATE	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_SELECT_MAP	314	5	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:1	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_SELECT_MAP	314	6	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	CONSTANT:2	TABLE	RPT.RPT_LOAN_RISK_DTL	BREAK_INT_AMT_RPT	INSERT_SELECT_MAP	314	7	              ELSE ROUND(b.BREAK_INT_AMT * COALESCE(fx.EXCH_RATE, 1), 2)	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_IND	SESSION_TABLE	SESSION.TMP_LOAN_BASE	GUARANTEE_IND	SELECT_FIELD	316	0	        , b.GUARANTEE_IND	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_IND	TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_IND	INSERT_SELECT_MAP	316	1	        , b.GUARANTEE_IND	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_TYPE	SESSION_TABLE	SESSION.TMP_GUARANTEE	GUARANTEE_TYPE	SELECT_FIELD	317	0	        , g.GUARANTEE_TYPE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_TYPE	TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_TYPE	INSERT_SELECT_MAP	317	1	        , g.GUARANTEE_TYPE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_VALUE	SESSION_TABLE	SESSION.TMP_GUARANTEE	GUARANTEE_VALUE	SELECT_FIELD	318	0	        , g.GUARANTEE_VALUE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_VALUE	TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_VALUE	INSERT_SELECT_MAP	318	1	        , g.GUARANTEE_VALUE	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_VALUE_RPT	SESSION_TABLE	SESSION.TMP_GUARANTEE	GUARANTEE_VALUE_RPT	SELECT_FIELD	319	0	        , g.GUARANTEE_VALUE_RPT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	GUARANTEE_VALUE_RPT	TABLE	RPT.RPT_LOAN_RISK_DTL	GUARANTEE_VALUE_RPT	INSERT_SELECT_MAP	319	1	        , g.GUARANTEE_VALUE_RPT	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	RISK_RATING	SESSION_TABLE	SESSION.TMP_LOAN_BASE	RISK_RATING	SELECT_FIELD	320	0	        , b.RISK_RATING	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	RISK_RATING	TABLE	RPT.RPT_LOAN_RISK_DTL	RISK_RATING	INSERT_SELECT_MAP	320	1	        , b.RISK_RATING	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	PD	SESSION_TABLE	SESSION.TMP_LOAN_BASE	PD	SELECT_FIELD	321	0	        , b.PD	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	PD	TABLE	RPT.RPT_LOAN_RISK_DTL	PD	INSERT_SELECT_MAP	321	1	        , b.PD	PARSER
PROCEDURE	TEMP.PR_EXTRACT_LOAN_RISK_DTL	LGD	SESSION_TABLE	SESSION.TMP_LOAN_BASE	LGD	SELECT_FIELD	322	0	        , b.LGD	PARSER
